gene	out_aug/HAP1_KO1_a_L000/HAP1_KO1_a_L000_gene_featureCounts_only_count_zscoreLog_of.csv_quantile_normalized_RPKM	out_aug/HAP1_KO1_b_L000/HAP1_KO1_b_L000_gene_featureCounts_only_count_zscoreLog_of.csv_quantile_normalized_RPKM	out_aug/HAP1_KO1_c_L000/HAP1_KO1_c_L000_gene_featureCounts_only_count_zscoreLog_of.csv_quantile_normalized_RPKM	out_aug/HAP1_P1_a_L000/HAP1_P1_a_L000_gene_featureCounts_only_count_zscoreLog_of.csv_quantile_normalized_RPKM	out_aug/HAP1_P1_b_L000/HAP1_P1_b_L000_gene_featureCounts_only_count_zscoreLog_of.csv_quantile_normalized_RPKM	out_aug/HAP1_P1_c_L000/HAP1_P1_c_L000_gene_featureCounts_only_count_zscoreLog_of.csv_quantile_normalized_RPKM
PCBP1-AS1	0.5610093242993618	0.49514976136462197	0.4621883854388233	0.6910581674370755	0.7347086347387259	0.6650120224091756
FAAP24	-1.04071173380668	-0.9378485575142471	-1.0064248545418948	-0.850178136296648	-0.8429487662195183	-0.8611004221711438
GOLGA2	0.119116038585138	-0.0374904090696947	0.08078454350926342	0.2786177583945116	0.17803888850300603	0.2686423301030668
HIST1H1E	5.254019636040563	5.3270807109862215	5.333782016935964	5.440209438580422	5.510516543565424	5.431054494391986
SRC	0.1820293364655927	0.21656425156209183	0.10868247150001403	0.3568787133588281	0.28187578011507564	0.43035782035422815
CLIP2	-0.033456041480464056	0.1070891547284568	0.013163268767416268	0.2313316897657433	0.24173410488615912	0.17647403517943097
ANXA5	0.2644703532658452	0.31799062655428384	0.4017173967645866	0.48661401615879374	0.5276955046154385	0.5431356376455712
SLC50A1	0.6576762017493173	0.7154108003053217	0.7488948521135034	0.8843065634198666	0.9015851974655833	0.9130020611583796
RAB31	0.1960127619923629	0.1624892670681174	0.06354394989644306	0.3068249308668014	0.3551778583257918	0.3289721865983508
GAS6	-1.0955859499975678	-0.9683507589461267	-0.9902488521208281	-0.8497718404104235	-0.8468919944488312	-0.9304271851397972
ATP2A3	-0.16840124662464595	-0.19499447647318088	-0.1829608396249866	0.02978626893019602	0.007179166725737658	-0.03646681544598139
UBE2L6	0.5601161671909316	0.7239936012083991	0.6442062609842041	0.7791448150552432	0.9309794392165057	0.7956049204442188
FAM92A1	-0.5310911200903479	-0.4697756761977443	-0.4867930562121177	-0.3867832725184778	-0.30942653767674766	-0.27378138196759655
NID2	0.21118204159056392	0.05880224882095431	0.13708535331640742	0.2895564016866367	0.33939389296741146	0.35312406279099384
LINC01420	1.2115118878462232	1.3420107345830814	1.2925355748765923	1.5086901714707197	1.4444378720528255	1.4767966596257236
ERBB2	-0.8121488333346562	-0.78294053679949	-0.7146076205308797	-0.5928429139347849	-0.5810799790915933	-0.6519704141045558
TRMT2B	-0.10010357732594025	0.006195574608079641	-0.08743538869114749	0.12771587092908263	0.15664641993458975	0.09935884187763827
MPG	0.15129620243171543	0.2000154964030222	0.046629324837943915	0.3543752095406821	0.3062517760909781	0.31656349015056046
HACD3	0.7452876743183876	0.743546306589165	0.7809578399252258	0.9163367298638302	0.9340504488378301	1.0027317419303752
BOC	-0.8312329848142109	-0.7185335242492228	-0.8252964294489583	-0.6427063811404818	-0.633291996161924	-0.6138097745973405
UACA	-0.9838395179271759	-1.028044571451769	-1.08692239762214	-0.9339576708700283	-0.8518511369955282	-0.884615847266219
EBP	1.1547742934713532	1.2113321061211433	1.2860094866756522	1.3310158742967577	1.459152164122656	1.4454922891432949
ELAVL1	0.6924137370974822	0.6987093946070301	0.7510007193172227	0.8950061541114549	0.9066454225215764	0.9286195438791942
CDC42SE1	1.0561827280271945	1.1614117146186416	1.21197781188009	1.3018570662509843	1.3400652133360906	1.3799865726849398
RSRC1	-0.42889762134352066	-0.5442227282187659	-0.5349657573066512	-0.3495551859410219	-0.26655335444107275	-0.36261169728850673
PQLC3	-0.9020432389864809	-0.9172054235408978	-0.7807507302162293	-0.6571967034189707	-0.7144422317157065	-0.7568068263917082
ADGRE5	0.2608848117519707	0.2486893477109316	0.1756669864977376	0.44265301491196307	0.4759963544214779	0.3445665395104248
THAP4	1.133888912967746	1.2409165053069202	1.1079222241513003	1.3655456408195492	1.385073430067897	1.3281694182275618
LSM4	0.43528587649847544	0.513457883683801	0.5644083193118973	0.7015780140748327	0.7463463417608588	0.656605977311128
SCARF2	0.40359788647066336	0.44446599074689536	0.4162843860120345	0.6163440502892267	0.6550960171881206	0.5796941421464618
ATF7IP2	-1.1781181138630255	-1.0986204106279203	-1.2085291183796119	-1.0731853328819185	-1.022891585002482	-0.9934769242052243
TAGLN2	2.0908746605084096	2.08853657390929	2.1320481975580456	2.305735635858177	2.2678436032650984	2.3144465377475063
PAPLN	0.0031049123640612556	-0.13518081568957235	-0.17909996140206152	0.05345033619720523	0.15043927809142668	0.06064253448770518
ZFAND2B	-0.6312946007406507	-0.5239513279851654	-0.5571919866190507	-0.4775466701623572	-0.3545891934643769	-0.35997501252031155
GNAZ	0.7235331038289627	0.8082556907613332	0.7562887058585818	0.9900790689352162	0.969825629090073	0.9223761460544464
FGFR2	-0.1339437595565915	-0.08118890158867707	-0.17227419784814385	0.020316809036243045	0.11404803499645888	0.044636495976400625
TPST2	-0.19264761936821323	-0.2375979561010072	-0.2378894691600763	0.016366735303687357	-0.08054673931934635	-0.04649262457933406
UBR5-AS1	-1.1086934646680495	-1.1043157104001349	-1.1649653222758884	-1.0319663494108797	-1.010306170438981	-0.931833744492421
MMP24-AS1	0.01312742635674977	0.0721160861115835	0.041492017859140765	0.23217715699469202	0.20995056475682877	0.2622673127357766
PIGL	0.5631923035439246	0.5747848766446503	0.49316324585011573	0.6702154792977173	0.7725183680541255	0.7797551678000927
ZNF341	-0.21443594734251625	-0.3029186966406557	-0.31467221772408366	-0.053687865980613834	-0.06366188803762678	-0.1567609434926248
EFNB1	1.3457609234342283	1.347031192740092	1.353118036553768	1.5910939528444452	1.5206855400391115	1.5274403339558582
YPEL3	0.28064037770142025	0.32327739993130267	0.3402609438181808	0.4728700077499733	0.5608870401878459	0.4998671064661064
SLC9A5	-0.8875871152626046	-0.8249237650627659	-0.8240534764852675	-0.6801425295634963	-0.7214549349563145	-0.6546925023135208
TEX2	0.44519783566163934	0.5526593670733978	0.4296301028147019	0.6831427331028413	0.6772268679396733	0.669637925736533
LATS2	0.06807380378255351	-0.029635089105108644	-0.05369435323062547	0.19429626591285437	0.22477492033383717	0.14973665405048753
CORO1C	0.09464345371858936	0.19353073630064335	0.13653336932448878	0.38778727777821315	0.29850170172558194	0.32689722525777476
FKBP10	1.4129172459495172	1.3901224246966273	1.4589628981199914	1.6173086947709714	1.6158268703365644	1.6281195261246437
WIPF1	-0.496496532451043	-0.4013931750127112	-0.3178918195578584	-0.1804547729018635	-0.29172632595816106	-0.18959167302057311
QPCTL	1.0190312225909375	1.0352831962023308	1.0310852171906828	1.1954616976063182	1.255893988923566	1.2351271899986307
ZBTB5	0.17236544659857897	0.11708399514491791	0.09547971561358069	0.36957001405310314	0.3174921199042344	0.28664337452742766
PDLIM7	0.49424589185690954	0.5914293867281792	0.5691344948221206	0.7171248235555244	0.8260088903289963	0.7123123164518468
RTN4RL1	-0.057917550630885634	-0.1074955369028241	-0.07141637545913071	0.1757316493045489	0.04310731072933873	0.12052362384796791
HOXC8	0.30617753951563403	0.1415310479351628	0.15073755055448446	0.43360237215012476	0.42483563922904943	0.34414447534747145
CD59	-0.6556121494723078	-0.5396805064510026	-0.6196513579045244	-0.370875555059519	-0.4233593166923833	-0.4918556829337973
HIKESHI	-1.1380452243931571	-1.1788303064256709	-1.1230407190795348	-1.025682563960423	-1.0319902332701143	-0.9752545390166192
KIF1A	1.8001968052773176	1.7805910360519626	1.7000855474586332	1.9879731461654875	1.9728482586572549	1.9224672723268414
MRPL33	0.038144056980287895	-0.007528816981416465	0.10713523115923171	0.16668780936388156	0.29044484612533283	0.27076844543057255
MIF4GD	0.7500047103626193	0.7638726556932686	0.687994642145495	0.8872927062196716	0.9864953422685809	0.9370496863197203
URB1-AS1	0.23242067319338733	0.29830224944219985	0.14999953471295308	0.4310290587836253	0.4885202020092335	0.36396270018122956
CLCN2	-0.34503903933324004	-0.32807688699729837	-0.3971864714308922	-0.13805573411108638	-0.22601995289388563	-0.1442092993846336
FXYD6	2.034356687496695	1.9457185093626341	2.031063803904026	2.2103586865051095	2.175979359260473	2.225002121600749
YIF1B	1.7241375731529547	1.6247810409919283	1.7534643579272045	1.9046313893312132	1.8945049729110903	1.911876338158137
ARHGEF25	0.26338972549614165	0.33701721353891984	0.2271851813786133	0.5108871318485319	0.4802476301270832	0.4430607518106337
PTPRK	-0.32291439058525784	-0.43488966278692043	-0.44401381881084023	-0.22952853677009982	-0.21855517119769488	-0.1878502126189696
LMNA	0.18903600334975662	0.06786343915456285	0.01657240418249682	0.36225975321754894	0.2689835828297724	0.2458874019923124
RNF152	-1.1587219620154954	-1.1160132227586783	-1.056242555420595	-0.9177502960640562	-0.9698459326299934	-1.0211919156649412
PDP2	-0.39435678616017966	-0.40961370434231825	-0.356475742665601	-0.179331472171485	-0.2635102631185128	-0.15672409300253098
RHOF	0.8827534143179084	0.877340253495973	0.8488847904104602	1.0594035564292805	1.059616965193271	1.1062749278954829
LRP8	-0.050809500081679504	-0.10422321609764826	0.020446605441788883	0.17585363145182628	0.13091282290201797	0.15814655797853927
NPDC1	1.0067604400505246	0.995018069002651	0.9801431631073426	1.1269508078011536	1.2428988119188713	1.2276885056234235
ANKRD27	0.4537088829153566	0.5195418803269101	0.514540559573963	0.6965021549119658	0.6566443072608622	0.7506700003035268
NDRG4	-0.8465669255851777	-0.8320145982521333	-0.7488203087741249	-0.6846509373125289	-0.5667807701969563	-0.6740937135978472
PAGR1	0.9448736898227843	1.0016486331359	1.016152113572461	1.2556147780921318	1.1278174400391117	1.198292798648699
ZCCHC24	-0.03536339586378482	0.09584923709200786	0.04042404420989283	0.29171786427741775	0.14860103583294546	0.263418535137521
KIAA1522	0.07193749486897263	-0.03372338814741366	0.07333708725462706	0.20552189652284872	0.31826144390476313	0.19113901772236014
CACNB1	-0.3588309766663922	-0.44430215744477086	-0.36530199261739366	-0.23824893644250478	-0.16615125738008218	-0.1913686257757083
DPP7	1.3747794986280122	1.445754910862967	1.368037647036009	1.5579155515647625	1.635147085121399	1.6176727496343202
EHD4	-0.4350065670753298	-0.3559206243259052	-0.32746744702726377	-0.23563840937748756	-0.16262053868418833	-0.14546444860262847
AC007563.5	1.3779363270307954	1.471349782659357	1.2922488019205665	1.6555112261675984	1.5899598940160329	1.5268407905082881
QSER1	-0.4499094635763409	-0.44566457589274294	-0.45874400044828173	-0.2077502290851597	-0.3044580797243815	-0.2769190174177643
DZIP1	-0.19951041509063336	-0.2224976251869911	-0.15570479040521865	0.03339581167333945	0.05963601042634971	-0.08195418353584731
S100A6	0.0007332641523637337	-0.10241774970097893	-0.04591371196405056	0.17460892427765562	0.06862663390958015	0.2111483258051239
MGAT4B	0.9400530398291791	0.9317723881707327	0.9985839598600782	1.1219593746525858	1.1592372902798056	1.2179079875266905
CNN2	1.7794905792793023	1.7926396830053095	1.7810041117675686	1.9604939678727247	2.004232025663866	2.008946806346597
NFXL1	-0.5746957782387226	-0.5773135413504566	-0.626324438596737	-0.41962172602644854	-0.40901317712404217	-0.3983450314849081
CES3	-0.6523249633117948	-0.6674161360882527	-0.6694103847625121	-0.47915384415126644	-0.4500419387294701	-0.52227234127137
ORAI2	-0.8315369787805305	-0.9497940257537686	-0.945515149305858	-0.787115859510281	-0.6803262410068474	-0.7664352176836422
PAQR5	0.33266353221067096	0.3421602116096616	0.3444549120124875	0.5186124049230771	0.5238915177489836	0.6022769123740739
SALL2	1.197645140723913	1.2059127547141604	1.1356049697545365	1.4239240260940484	1.3484600421286035	1.4023194547595281
FXYD6-FXYD2	2.8857492578303194	2.727814354654934	2.8475583765807313	3.021104279624569	2.9699853362872997	3.0781521314189626
KDELR2	1.135384483772994	1.263775238921552	1.3002054702418042	1.35565494829332	1.5139832074518076	1.4645197244618444
RP4-584D14.5	1.0616348401795392	1.2032891634758274	1.2331396511390675	1.379847379735868	1.3952986781522092	1.3686201439431627
IRAK1	1.601172547856999	1.6287120351635638	1.6608355258296141	1.8159776859824563	1.8305692017773392	1.876466766288303
HOXA10	-0.36906102887279196	-0.4592672974375776	-0.4882277590618227	-0.298545985447189	-0.2743487742828798	-0.16582873858078664
GATSL2	1.1279192924432877	1.0457748659218	1.184066690610651	1.394912002580843	1.2981860722511913	1.3057896677492935
PCIF1	1.1255545433720406	1.0561030764371486	1.1668506723530145	1.3087908469144491	1.3140552699634898	1.3676314687044915
PEG10	2.874470392310541	2.920038409043457	2.87114910767784	3.028227386701546	3.1051485897846374	3.134901908322726
MINOS1-NBL1	0.7088416024727191	0.8345389086519016	0.8620097005194098	1.1002469884071293	0.9379810938738495	1.0073484404314037
FDPS	1.2295481185705426	1.1183754584169157	1.1259824359650805	1.3703897781017154	1.3288020020888793	1.4177078042707463
RNF149	-1.292226339307772	-1.2483263206762254	-1.2658360894592195	-1.1630861893690414	-1.0926217778090677	-1.1702381507510113
MCCC2	0.3629266474872071	0.3710605819654406	0.5312538387005469	0.6650833350840056	0.6156350687958573	0.6297077956285178
ACAP3	-0.43809005084375924	-0.2957004205943206	-0.3164796602770769	-0.21263645417931473	-0.10644282789287272	-0.1374091151784991
ERCC6L	-0.941601650755004	-0.9759984150540382	-0.8860029764618963	-0.8034066774607737	-0.6989895617644862	-0.8123445493225591
HSPA8	2.8175716337358283	2.8494039045495843	2.824579645286923	3.0897760551604865	2.9840525119014996	3.0258832420550177
ZNF585A	-1.0996284940982288	-1.0176467628232013	-1.085984277219201	-0.9241510962511974	-0.8519658884684748	-0.9740266579884618
PCBP1	2.6580441567272	2.6136845896147145	2.583314102707999	2.792523538556748	2.8752726665427213	2.8021534734971394
HMGA1	3.2298088909458995	3.2718260998849344	3.227540976707449	3.444503757033001	3.4494902275353088	3.436073468965944
MIDN	0.7210071424157527	0.7751857624522843	0.6175107766596355	0.9446881414314908	0.904181541908535	0.9161606406264056
GNAI2	1.8270482695295152	1.7741664832319846	1.765138262416084	1.977226187507101	2.007524671162248	2.019485353562347
TUBB	0.6255091014137104	0.6651733307337656	0.8082879872013262	0.8956086130524653	0.8831819054619433	0.974207338771467
STON1-GTF2A1L	0.8799178431904637	0.8913718422001788	0.9328602438260717	1.1514801316296126	1.0489236162178324	1.1491890628334107
ZFP36	0.050490702901784014	0.04458395067526522	-0.028697346749551038	0.17809819776261196	0.2887681635211012	0.22519572750560096
TMEM59L	0.692712702985212	0.7621724855988873	0.6465075828822348	0.9252376035310148	0.8803950759489475	0.9470848521113928
LRP6	-0.5526834014822226	-0.5820404212384434	-0.634339418608111	-0.3645428671883818	-0.3897575691799968	-0.4491291165050163
JUND	1.606851532642198	1.5564078063089832	1.5031556804035282	1.6780322836181456	1.7930863309393232	1.8354728596902465
STON1	0.47063533368710625	0.4722482295375542	0.5279022727491092	0.7320163077153955	0.6466409386769054	0.7376506402510837
STX18-AS1	-1.1647701392218592	-1.1795945216915185	-1.1181139772906636	-0.9876139249458232	-0.9919886056302782	-1.0520894786155601
NPAS1	0.1494013514477044	0.21195647534694925	0.2546066234141774	0.40774245546224797	0.38207282762653305	0.46698342891173095
ZBTB7A	0.11407920273159214	0.19415244029172787	0.009273501403198221	0.3666924291961357	0.33251169251966906	0.263779141716012
ARID3A	-0.03930295442834493	-0.11645027919332811	-0.04946211156417778	0.1763679525912541	0.15808214420674208	0.08814635153446293
RP11-84A14.5	1.0082537709851949	1.0865196682623293	0.9347291920468929	1.2706803877204864	1.1571425798809798	1.2621973613489215
WFS1	0.07606772100922451	0.16550095558491326	0.12388885872689544	0.39960284511414007	0.30810964323982193	0.2966837347759489
MRPS6	-0.08726371254459832	-0.16621215944868634	-0.08392547725540343	0.047796012122407146	0.18845044915237522	0.048306585221399106
PHF21B	-0.2458817939881397	-0.13328128249771154	-0.0882388462783469	0.06304114675838814	0.036624649458611214	0.06404552722019702
USP31	-0.1588019857321189	-0.17793464032840114	-0.07243544742464281	0.040470600263902555	0.026484500595893485	0.1486292547268061
NKD1	-0.38264570410550514	-0.5371821013177996	-0.5095210520552801	-0.3333761726511554	-0.258491264597835	-0.23977092755292378
GRID2IP	-0.862778077092183	-0.8203971392284523	-0.9137067111114241	-0.6803217814188827	-0.7331664821190803	-0.6605820116167723
MYOM1	-0.7927870091395397	-0.6875496726595792	-0.7176058691873025	-0.5193880852058119	-0.6253002159757087	-0.5047783881426916
RNF8	-0.8759023451269325	-0.9407140534137747	-0.8334079512489395	-0.7138809677837195	-0.6521136161863709	-0.7666644659632817
EIF4E3	-0.7492198300837426	-0.6562204216807759	-0.6358259902775943	-0.5132625223955308	-0.5550101455291887	-0.41437722655727094
TAF6	0.6852055633891703	0.7247724197864776	0.7317201014493694	1.0109602662585093	0.8802036589938634	0.9069421996146735
MOB3A	0.6281931058387928	0.7770653284069945	0.7733427746170525	0.8752484152662907	1.0393502149954852	0.9246236664998535
ADAMTS2	-0.36836796402598293	-0.5178641165183802	-0.3804942127447274	-0.23648709383531175	-0.14969269479119243	-0.276448250221863
NOTUM	0.03167202577306223	-0.12869968218067257	-0.0795666975990024	0.12952022964115845	0.18105247340914232	0.15616479574113298
RP11-256L6.2	0.6608121939943732	0.5702964755085095	0.7055106375189266	0.8772262698775081	0.8954508600535976	0.8304046518833309
SLC27A1	-1.0282964398217016	-0.9676023695313074	-1.0067429107047212	-0.8632066380814196	-0.8479699401668291	-0.8022875628903512
ZMYND8	0.658204626998902	0.6680689396870362	0.640078043766459	0.8741188745906228	0.919454382465022	0.8339080823199801
SLC25A19	0.25875538568683554	0.2903283645365419	0.33652889592452123	0.5199964439928588	0.4533627270267243	0.5666991006635073
RP11-253M7.1	0.32619472812415706	0.2770627745707618	0.2224765676146824	0.4289443113999291	0.5317790388206969	0.5214094486936199
PODXL	1.4958341634398669	1.3928997588331116	1.3456214521493426	1.6655999809261486	1.649450454591578	1.589722141638304
EML3	0.35949860818983503	0.24835217544341193	0.2386513011069456	0.4936769533722828	0.460779313879009	0.5530943346880959
UROS	-0.25074133361606044	-0.23694998428246905	-0.27800565463924376	-0.03592162121779242	-0.06281401436357031	-0.04196306861522417
